Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
221.71138846752717,MSI,2 in 1 Convertible,11.6,IPS Panel Full HD 1920x1200,Intel Celeron Quad Core N3450 1.1GHz,64GB,1TB SSD +  1TB HDD,AMD Radeon Pro 555,Linux,1.83kg,137717.86519813386
311.2925443400204,Lenovo,2 in 1 Convertible,13,IPS Panel 1366x768,Intel Core i5 7200U 2.50GHz,64GB,128GB Flash Storage,AMD Radeon RX 580,No OS,2.191kg,116771.4210291858
130.42130368301602,Samsung,Workstation,27.3,IPS Panel Full HD 2160x1440,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,Nvidia GeForce GTX 1070,Windows 7,1.252kg,144344.7804108843
646.8349009644951,Google,Gaming,13.5,Touchscreen 2400x1600,Intel Core M 6Y30 0.9GHz,64GB,512GB SSD +  1TB HDD,AMD Radeon R4,Windows 7,2.09kg,107852.7274977975
70.376332138984,Apple,2 in 1 Convertible,13.9,1920x1080,Intel Core i7 7500U 2.5GHz,8GB,256GB SSD +  500GB HDD,Nvidia Quadro M1200,Windows 7,2.09kg,259074.1608350505
1092.5861437032345,Dell,Netbook,31.6,Touchscreen 2560x1440,Intel Xeon E3-1505M V6 3GHz,1GB,128GB SSD +  1TB HDD,Nvidia GeForce MX130,Linux,2.1kg,101217.72109116943
959.9643787170121,MSI,2 in 1 Convertible,35.6,1366x768,Intel Core M 1.1GHz,2GB,512GB SSD +  512GB SSD,AMD Radeon R7 M460,macOS,?,135285.41868265427
149.82650376264414,Huawei,Netbook,12.5,IPS Panel Retina Display 2304x1440,Intel Celeron Dual Core N3350 2.0GHz,4GB,512GB SSD +  256GB SSD,Nvidia GeForce 920MX,Mac OS X,3.0kg,193921.5403082197
1291.3789593408212,Xiaomi,Gaming,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6006U 2GHz,24GB,8GB SSD,Nvidia GeForce 930MX ,macOS,4.7kg,40234.60478407331
1146.2399264496607,HP,Workstation,14,IPS Panel Full HD 2160x1440,Intel Core i7 6600U 2.6GHz,1GB,256GB SSD,Nvidia GeForce GTX 950M,Chrome OS,1.54kg,72022.97116213894
1211.7066482161038,Samsung,Gaming,31.6,Touchscreen 2560x1440,Intel Core M 1.2GHz,1GB,32GB Flash Storage,Nvidia GeForce 150MX,Windows 10,2.67kg,174104.46979493968
925.7806220742357,Asus,2 in 1 Convertible,11.6,Full HD / Touchscreen 1920x1080,Intel Celeron Quad Core N3160 1.6GHz,64GB,256GB SSD +  500GB HDD,Intel Iris Plus Graphics 650,Windows 10,1.28kg,217139.12535016018
175.94579935366124,Fujitsu,Gaming,?,Full HD / Touchscreen 1920x1080,AMD A10-Series 9600P 2.4GHz,1GB,64GB Flash Storage +  1TB HDD,AMD Radeon RX 580,Windows 10 S,2.25kg,191541.24152373688
389.86327525862316,Toshiba,Netbook,12,IPS Panel 2560x1440,Intel Xeon E3-1535M v5 2.9GHz,64GB,128GB SSD +  1TB HDD,Nvidia Quadro M2200,Mac OS X,3.58kg,200005.79286800543
239.76035271729077,Samsung,Ultrabook,17.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,AMD A9-Series A9-9420 3GHz,64GB,32GB SSD,Nvidia GeForce GTX 940MX,Windows 10,2.36kg,171350.9533251504
1175.956951855256,LG,Workstation,15.4,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 6920HQ 2.9GHz,4GB,1TB SSD +  1TB HDD,Nvidia GTX 980 SLI,Android,1.18kg,14237.597298917048
1119.3148994089197,Asus,Ultrabook,10.1,IPS Panel Retina Display 2304x1440,Intel Core M m3-7Y30 2.2GHz,1GB,128GB HDD,ARM Mali T860 MP4,Windows 10 S,1.55kg,89147.07288661413
29.953373126510375,HP,2 in 1 Convertible,12.3,IPS Panel Full HD 1920x1200,Intel Core i3 7130U 2.7GHz,24GB,1.0TB HDD,AMD Radeon R5 520,macOS,1.25kg,140160.91970523898
209.27626761781264,Razer,Netbook,24,Touchscreen 1366x768,Intel Core i7 7500U 2.5GHz,6GB,256GB SSD,Nvidia GeForce GTX 1060,macOS,0.97kg,300438.04454538866
798.0719922835947,Huawei,Netbook,27.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HK 2.7GHz,8GB,512GB SSD +  1TB HDD,Nvidia Quadro M3000M,No OS,1.48kg,123503.02463775856
180.65039128418732,Razer,Ultrabook,33.5,IPS Panel Quad HD+ 3200x1800,Intel Core i3 7130U 2.7GHz,1GB,512GB SSD +  1.0TB Hybrid,Intel HD Graphics 5300,Windows 10 S,1.90kg,301993.1318131649
51.65678506715808,Huawei,Netbook,12.3,1600x900,Intel Core i5 7Y57 1.2GHz,32GB,2TB HDD,AMD Radeon R3,Windows 7,4.14kg,316671.2919154575
1195.7907464982645,LG,Gaming,33.5,IPS Panel Retina Display 2304x1440,Intel Atom x5-Z8350 1.44GHz,1GB,2TB HDD,Nvidia GeForce GTX1050 Ti,Mac OS X,2.37kg,246805.93940143017
215.57496093924254,Asus,Netbook,?,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6600U 2.6GHz,6GB,1.0TB HDD,AMD Radeon R5 430,No OS,2.04kg,97628.15337917293
203.1142275600504,Acer,Notebook,13,Full HD 1920x1080,Intel Core i7 8650U 1.9GHz,8GB,8GB SSD,Nvidia GeForce GTX 1060,Windows 10,1.7kg,229355.700622911
51.450546292473526,MSI,2 in 1 Convertible,17.3,IPS Panel Touchscreen 2400x1600,Intel Core i7 7500U 2.7GHz,32GB,128GB HDD,Nvidia GeForce 150MX,Windows 7,2.4kg,149647.60222067186
298.59790144225366,Lenovo,Workstation,17.3,Touchscreen / Quad HD+ 3200x1800,Intel Core i5 2.9GHz,4GB,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1080,Windows 7,1.56kg,34869.54539587948
610.7176893545753,Xiaomi,Workstation,17.3,IPS Panel Retina Display 2560x1600,Intel Core i5 7200U 2.70GHz,24GB,256GB SSD +  256GB SSD,AMD Radeon R5 M430,Android,2.56kg,131705.88683838243
191.26173901067241,Samsung,Gaming,15,Quad HD+ / Touchscreen 3200x1800,AMD A9-Series 9420 2.9GHz,6GB,1TB HDD,Nvidia GeForce 920MX,Windows 10,1.3kg,156869.23644155994
888.9551831373126,Apple,Notebook,12.5,IPS Panel Quad HD+ 2560x1440,Intel Core i5 6260U 1.8GHz,16GB,2TB HDD,AMD Radeon RX 540,Windows 10 S,1.89kg,171001.88764845414
301.1734949613061,Samsung,Workstation,10.1,1920x1080,Intel Atom x5-Z8300 1.44GHz,24GB,240GB SSD,AMD Radeon R5 M420X,Chrome OS,1.21kg,208484.86984502827
765.2061423721949,Razer,Workstation,17.3,IPS Panel Touchscreen 1366x768,Intel Core i5 7Y54 1.2GHz,24GB,512GB SSD +  512GB SSD,Nvidia Quadro M500M,Windows 7,4kg,251275.7203324247
248.56504721521534,Xiaomi,Ultrabook,14.1,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7Y57 1.2GHz,2GB,512GB SSD +  256GB SSD,Nvidia GeForce GTX 1070,macOS,2.29kg,170083.37643069602
60.49706991999257,Apple,Ultrabook,11.3,Touchscreen / Quad HD+ 3200x1800,Intel Core M 7Y30 1.0GHz,32GB,256GB SSD +  1TB HDD,AMD Radeon R7 M460,Windows 7,1.12kg,227734.76673542973
1124.679392630766,Chuwi,Netbook,17.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,AMD FX 9830P 3GHz,8GB,512GB SSD +  256GB SSD,AMD Radeon 520,Windows 10,3.31kg,121508.36946241603
5.528869233149395,Huawei,Gaming,24,1600x900,Intel Core M M3-6Y30 0.9GHz,4GB,256GB SSD +  2TB HDD,Nvidia GeForce GT 940MX,Linux,2.62kg,314409.15053051896
415.8945330013905,Fujitsu,Gaming,12,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.5GHz,8GB,2TB HDD,Nvidia GeForce GTX1060,Mac OS X,2.191kg,107357.2688316863
1047.442963898369,Lenovo,Notebook,11.6,1600x900,Intel Celeron Dual Core N3350 2GHz,64GB,256GB SSD +  256GB SSD,Nvidia GeForce GTX 960M,Windows 10 S,3kg,51446.53661382674
986.3552906767466,MSI,Netbook,35.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,16GB,512GB Flash Storage,AMD FirePro W4190M,No OS,2.06kg,22857.15325328886
1013.036574286927,Acer,Ultrabook,15.6,IPS Panel Touchscreen 2560x1440,Intel Xeon E3-1535M v5 2.9GHz,1GB,180GB SSD,Nvidia GeForce GTX1050 Ti,Windows 10 S,1.75kg,217343.1449319781
664.9453471980366,Dell,Gaming,13.9,IPS Panel Touchscreen 2400x1600,AMD Ryzen 1600 3.2GHz,6GB,16GB Flash Storage,AMD Radeon R4,Android,1.10kg,223903.47766247214
430.87325770995693,Lenovo,Gaming,25.6,Touchscreen / Quad HD+ 3200x1800,AMD E-Series E2-9000e 1.5GHz,2GB,240GB SSD,AMD Radeon R5 M330,No OS,4.42kg,123213.77838056459
1152.374642437462,Vero,Notebook,13.3,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,1GB,256GB Flash Storage,Intel Iris Pro Graphics,Linux,1.12kg,17293.805059524424
373.14055005720667,Vero,Workstation,12.5,IPS Panel Touchscreen 2560x1440,AMD E-Series E2-9000e 1.5GHz,8GB,128GB HDD,Nvidia GeForce GTX 1060,Mac OS X,1.85kg,56162.96574581122
1109.2552309568594,HP,Notebook,25.6,Touchscreen 1366x768,Intel Core i7 7Y75 1.3GHz,32GB,?,Nvidia GeForce GTX 960<U+039C>,Mac OS X,1.99kg,289690.3434497459
195.58052271433544,Huawei,2 in 1 Convertible,15,IPS Panel Retina Display 2560x1600,Intel Core i5 7300HQ 2.5GHz,6GB,500GB HDD,Nvidia GeForce 940MX,Windows 10,2.20kg,187378.84911702553
1136.8445501585247,Google,Gaming,12,IPS Panel Quad HD+ 3200x1800,Intel Core M m3 1.2GHz,8GB,16GB SSD,Nvidia Quadro M520M,Android,2.0kg,322601.7872568339
132.38190138050894,Xiaomi,2 in 1 Convertible,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.7GHz,4GB,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1070,No OS,1.74kg,81541.72331817356
793.7782368665273,Dell,Ultrabook,12.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,12GB,32GB HDD,AMD Radeon R5 M430,Chrome OS,4.6kg,230033.5363385516
714.0343259645629,Acer,Workstation,15.6,1366x768,Intel Core i7 6600U 2.6GHz,2GB,8GB SSD,Nvidia GeForce 920,Chrome OS,1.71kg,164823.86219705892
1254.0236238680286,Huawei,Workstation,31.6,IPS Panel Retina Display 2304x1440,Intel Core M M3-6Y30 0.9GHz,2GB,1TB SSD,AMD Radeon R5 M430,macOS,1.68kg,16303.18292732576
1110.5890944041437,Lenovo,Netbook,17,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6440HQ 2.6GHz,1GB,508GB Hybrid,Nvidia GeForce GTX 940M,Chrome OS,1.10kg,222257.69691212813
208.09855853166067,Vero,Ultrabook,12.5,2560x1440,Intel Core i5 3.1GHz,2GB,512GB SSD +  512GB SSD,AMD FirePro W4190M,macOS,2.33kg,197753.93686766713
472.67834378162024,MSI,Gaming,35.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i5 7300HQ 2.5GHz,12GB,512GB SSD +  2TB HDD,Nvidia GeForce GT 940MX,No OS,4.5kg,152403.83963797998
479.7029817013153,LG,Notebook,15.6,Touchscreen 2400x1600,Intel Core M 6Y75 1.2GHz,1GB,512GB SSD +  256GB SSD,Nvidia GeForce GTX 940M,Windows 10 S,3.14kg,208845.51012328765
1178.6707597981379,Apple,Ultrabook,12,4K Ultra HD 3840x2160,Intel Core M M7-6Y75 1.2GHz,2GB,64GB Flash Storage +  1TB HDD,Nvidia GeForce GTX 940M,macOS,1.16kg,120862.53397886317
157.75327948660777,Acer,Netbook,18.4,IPS Panel Retina Display 2736x1824,Intel Core i5 7Y54 1.2GHz,64GB,512GB SSD +  1TB HDD,AMD FirePro W4190M ,Linux,0.0002kg,57619.97973492256
1233.031106955887,Lenovo,2 in 1 Convertible,27.3,Touchscreen / Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16GB,16GB Flash Storage,Nvidia GeForce 960M,macOS,2.77kg,130257.71901136928
564.200798499937,Samsung,Workstation,14,Touchscreen / Quad HD+ 3200x1800,Intel Core i3 6006U 2GHz,64GB,512GB Flash Storage,Nvidia GeForce GTX1050 Ti,Windows 10 S,2.2kg,146804.818145182
243.5751571183931,Razer,Notebook,13,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 3.1GHz,24GB,1TB SSD +  1TB HDD,Intel Graphics 620,macOS,2.69kg,199325.20883933507
950.9798821805242,Chuwi,Notebook,14.1,IPS Panel Retina Display 2736x1824,Intel Core M m3-7Y30 2.2GHz,12GB,256GB SSD,Intel HD Graphics 6000,Android,2.02kg,247369.73261577272
1023.3851516556588,Vero,Notebook,24,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,AMD A12-Series 9700P 2.5GHz,8GB,240GB SSD,Nvidia GeForce GT 940MX,Mac OS X,2.21kg,34137.52162546855
1189.1265109671017,Dell,Notebook,13,2560x1440,Intel Core M 7Y30 1.0GHz,2GB,256GB SSD +  1.0TB Hybrid,Nvidia GTX 980 SLI,Mac OS X,1.58kg,102686.72282223553
576.7554125898623,Apple,Ultrabook,13.5,Touchscreen 2560x1440,Intel Core i5 7440HQ 2.8GHz,2GB,256GB Flash Storage,Intel HD Graphics 500,Mac OS X,4.2kg,63034.87026779292
1245.6481716969474,MSI,Ultrabook,?,1600x900,Intel Core i7 6500U 2.5GHz,4GB,128GB SSD +  1TB HDD,AMD Radeon R5,Android,4.5kg,151368.95621337314
749.0446320258208,Huawei,Workstation,11.6,IPS Panel Retina Display 2736x1824,Intel Core i5 2.9GHz,4GB,32GB Flash Storage,Intel HD Graphics 505,Chrome OS,1.31kg,257991.62922550144
1128.0882449395408,Vero,Notebook,12.5,IPS Panel Full HD 1920x1200,Intel Core i3 6006U 2.0GHz,1GB,256GB SSD,Nvidia GeForce GTX 960M,Windows 10 S,2.9kg,57494.816316894816
1181.746155167469,Vero,Netbook,11.6,IPS Panel Full HD / Touchscreen 1920x1080,AMD E-Series E2-6110 1.5GHz,8GB,128GB SSD +  2TB HDD,Nvidia GeForce GTX1060,Linux,4.3kg,131707.1410187901
18.74822992159148,LG,Workstation,11.6,IPS Panel Full HD 1920x1200,Samsung Cortex A72&A53 2.0GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 540,Chrome OS,1.26kg,165173.01866654705
236.664327586596,Google,Netbook,25.6,Touchscreen / Full HD 1920x1080,Intel Pentium Dual Core 4405U 2.1GHz,12GB,256GB SSD +  256GB SSD,Intel UHD Graphics 620,No OS,0.97kg,163683.1723160707
858.010115212041,Vero,2 in 1 Convertible,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,AMD E-Series 9000 2.2GHz,6GB,128GB SSD +  2TB HDD,Nvidia GeForce GTX 970M,macOS,2.36kg,76010.37749623459
353.75796958847644,Vero,Ultrabook,13.3,Touchscreen 1366x768,AMD E-Series E2-9000 2.2GHz,4GB,32GB HDD,ARM Mali T860 MP4,macOS,2kg,239705.1614506408
911.9625243509116,Dell,Gaming,31.6,IPS Panel Full HD 1920x1200,Intel Core M m7-6Y75 1.2GHz,4GB,1.0TB HDD,Nvidia GeForce 920M,Linux,1.94kg,270144.23364146444
649.9819178792774,Toshiba,2 in 1 Convertible,12.3,Touchscreen 2400x1600,Intel Celeron Dual Core 3855U 1.6GHz,64GB,256GB Flash Storage,AMD Radeon R5,Windows 10 S,2.04kg,55103.143957458204
870.08130030854,Razer,Notebook,25.6,4K Ultra HD / Touchscreen 3840x2160,Intel Celeron Quad Core N3450 1.1GHz,6GB,256GB SSD +  256GB SSD,Intel HD Graphics 540,Linux,0.98kg,138625.95381714316
278.44832664384035,Xiaomi,Gaming,13.3,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Celeron Quad Core N3160 1.6GHz,6GB,1TB SSD,Intel HD Graphics 620 ,Windows 10,?,294985.7605894757
1202.2909447895536,Acer,2 in 1 Convertible,25.6,IPS Panel Full HD 1366x768,Intel Core i5 6440HQ 2.6GHz,16GB,2TB HDD,Intel UHD Graphics 620,No OS,1.38kg,12846.068077155262
54.29608452140368,Samsung,2 in 1 Convertible,17.3,Quad HD+ 3200x1800,AMD FX 9830P 3GHz,6GB,32GB HDD,Nvidia GeForce GTX 980M,Chrome OS,1.11kg,182607.9069330453
567.6549007340874,HP,Netbook,13.9,1600x900,Intel Core i7 8550U 1.8GHz,12GB,512GB SSD +  1.0TB Hybrid,Nvidia GeForce 960M,Android,3.42kg,137117.18769831758
289.6305490336011,Mediacom,Gaming,33.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.70GHz,64GB,256GB SSD +  2TB HDD,Nvidia Quadro M3000M,macOS,3.31kg,177855.3740421236
702.6545648015275,Toshiba,Workstation,12.5,IPS Panel Touchscreen 1366x768,Intel Celeron Quad Core N3160 1.6GHz,2GB,32GB HDD,AMD Radeon RX 550,Windows 7,2.45kg,184724.18384543047
1188.3806687644287,HP,Workstation,18.4,IPS Panel 4K Ultra HD 3840x2160,AMD A9-Series 9420 2.9GHz,12GB,8GB SSD,AMD Radeon R7 M365X,Mac OS X,1.7kg,193723.6974289616
605.9413200332799,MSI,Workstation,15.6,Touchscreen 2560x1440,AMD FX 9830P 3GHz,32GB,1TB HDD,Nvidia GeForce 920MX,Mac OS X,3.78kg,156999.5893586291
1251.9232986457262,Chuwi,2 in 1 Convertible,15.4,IPS Panel Quad HD+ 3200x1800,Intel Pentium Quad Core N4200 1.1GHz,32GB,1TB HDD +  1TB HDD,AMD Radeon R4 Graphics,Mac OS X,2.63kg,143526.53805034576
822.2520343755484,Xiaomi,Ultrabook,25.6,IPS Panel Quad HD+ 3200x1800,Intel Xeon E3-1505M V6 3GHz,2GB,2TB HDD,AMD Radeon 530,Mac OS X,6.2kg,96112.53585759072
265.59736174250503,Samsung,Ultrabook,17,Touchscreen 1366x768,Intel Core i7 6820HQ 2.7GHz,8GB,256GB SSD +  256GB SSD,Intel HD Graphics 505,Chrome OS,2.15kg,294189.2574585655
1082.5562678250296,Acer,Workstation,13.5,IPS Panel Quad HD+ 3200x1800,Intel Core i5 6300HQ 2.3GHz,24GB,1TB SSD +  1TB HDD,Nvidia GeForce 930MX,No OS,1.78kg,125989.89311124595
962.0185530689863,Lenovo,Gaming,17,IPS Panel 1366x768,Intel Core i7 6700HQ 2.6GHz,4GB,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 965M,Mac OS X,3.0kg,239159.4821464217
469.840732116054,Samsung,Netbook,33.5,1366x768,Intel Xeon E3-1535M v6 3.1GHz,2GB,508GB Hybrid,AMD FirePro W4190M,Windows 10 S,1.88kg,264417.4054191793
295.4970000190247,Lenovo,Notebook,17,1366x768,Intel Core i7 7560U 2.4GHz,1GB,508GB Hybrid,Nvidia Quadro M620M,Linux,3.35kg,227771.76737286538
997.9883040421079,Vero,Workstation,12.5,IPS Panel Retina Display 2736x1824,Intel Core i5 7300U 2.6GHz,12GB,256GB SSD +  1.0TB Hybrid,AMD Radeon R4 Graphics,Chrome OS,1.37kg,21375.20304804798
905.2845032055137,Razer,2 in 1 Convertible,12.5,1920x1080,AMD E-Series 9000 2.2GHz,8GB,508GB Hybrid,Nvidia GeForce GTX 1080,Windows 7,1.48kg,286354.39254846814
432.5275878661049,Vero,Ultrabook,13.3,Full HD 1920x1080,Intel Core M 7Y30 1.0GHz,2GB,8GB SSD,Nvidia GeForce 920M,Chrome OS,1.93kg,140447.56456904934
1164.629695289094,Xiaomi,Notebook,14.1,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 2.8GHz,2GB,256GB SSD,AMD Radeon RX 550,Windows 7,2.06kg,324581.5893155804
1117.4519465582387,Toshiba,Workstation,24,1440x900,Intel Atom x5-Z8550 1.44GHz,12GB,128GB HDD,AMD Radeon R4 Graphics,Linux,1.83kg,177638.28218998644
254.07646874444163,Google,Ultrabook,?,1366x768,Intel Core i3 6006U 2.2GHz,2GB,256GB SSD +  1.0TB Hybrid,Nvidia GeForce 920MX,Chrome OS,0.69kg,261027.47147878297
341.1854809213735,Razer,Workstation,33.5,IPS Panel Touchscreen 1920x1200,Intel Celeron Quad Core N3710 1.6GHz,1GB,64GB SSD,Nvidia GeForce 940M,Windows 7,2.32kg,83972.2460721789
995.0210763002145,Microsoft,Ultrabook,10.1,IPS Panel Full HD 1920x1200,Intel Celeron Quad Core N3450 1.1GHz,64GB,508GB Hybrid,Intel HD Graphics 620 ,Windows 10,1.75kg,268892.02721443505
888.6391770491998,Asus,Netbook,15.4,IPS Panel Full HD 2160x1440,Intel Core M 6Y54 1.1GHz,6GB,16GB Flash Storage,Intel HD Graphics 510,Linux,1.39kg,136603.93451283764
750.6535809804582,Acer,2 in 1 Convertible,12.3,IPS Panel 2560x1440,Intel Core i5 7200U 2.5GHz,32GB,512GB SSD,Nvidia GeForce GTX 1080,Windows 7,1.37kg,84885.6585925012
436.72140471666705,Asus,Ultrabook,31.6,IPS Panel Retina Display 2304x1440,Intel Celeron Dual Core N3060 1.6GHz,1GB,64GB SSD,Intel HD Graphics 620 ,macOS,1.13kg,243945.89535503817
907.7499801649958,Huawei,Notebook,12.3,IPS Panel Full HD 2560x1440,Intel Core i5 3.1GHz,4GB,1TB HDD,AMD Radeon R5 M315,Chrome OS,1.18kg,216345.8035616324
722.5863560636196,Samsung,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7600U 2.8GHz,32GB,64GB Flash Storage,AMD FirePro W4190M ,Chrome OS,1.36kg,269487.8526581118
50.3407940234299,Razer,2 in 1 Convertible,12.5,IPS Panel 2560x1440,Intel Celeron Quad Core N3450 1.1GHz,1GB,128GB SSD +  2TB HDD,Nvidia GeForce 960M,Mac OS X,1.42kg,25960.347190481312
45.18257620541717,Vero,Netbook,27.3,Touchscreen 2256x1504,Intel Core i5 7300HQ 2.5GHz,2GB,128GB SSD,Intel Iris Plus Graphics 650,Windows 7,2.43kg,53334.3029801554
1236.0728508669245,HP,Gaming,35.6,Touchscreen 2400x1600,AMD E-Series E2-6110 1.5GHz,32GB,512GB SSD +  512GB SSD,Intel HD Graphics 620,No OS,1.96kg,166915.21699967232
662.3394928360663,LG,Workstation,?,IPS Panel Touchscreen 1366x768,Intel Core i7 6920HQ 2.9GHz,4GB,512GB SSD +  1.0TB Hybrid,Nvidia GeForce 940M,Android,1.21kg,90455.58833500698
639.0343461089054,Lenovo,Notebook,33.5,4K Ultra HD 3840x2160,Intel Core i5 7200U 2.7GHz,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 940MX,Linux,4.0kg,232445.11984935796
664.1118183009966,Mediacom,Workstation,15.6,Full HD 1920x1080,AMD E-Series E2-9000 2.2GHz,4GB,128GB HDD,AMD Radeon R7 M465,Windows 10 S,3.8kg,105787.06739758734
218.66203304099227,Chuwi,Notebook,12.5,IPS Panel 2560x1440,Samsung Cortex A72&A53 2.0GHz,1GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 940M,Chrome OS,2.23kg,72428.1858576681
629.3897230281709,Huawei,Notebook,17,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,64GB,128GB SSD +  1TB HDD,AMD R17M-M1-70,Windows 7,1.59kg,270439.50101769716
239.98553845617732,LG,Workstation,24,Full HD / Touchscreen 1920x1080,Intel Core M M7-6Y75 1.2GHz,64GB,128GB Flash Storage,Nvidia Quadro M620,Linux,2.33kg,84566.75813955079
449.36708508732397,Asus,Ultrabook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD +  500GB HDD,Intel HD Graphics 6000,Windows 10,3.6kg,123667.18833423762
438.82327269810077,Huawei,Workstation,17.3,Touchscreen / Quad HD+ 3200x1800,Intel Celeron Dual Core N3060 1.60GHz,6GB,512GB SSD +  512GB SSD,AMD Radeon Pro 555,Windows 10,1.54kg,100945.27661628369
773.5753380442981,Vero,Ultrabook,31.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i5 6300U 2.4GHz,16GB,128GB SSD +  2TB HDD,Intel Graphics 620,Chrome OS,0.92kg,142934.52665679442
44.19012274964956,MSI,Netbook,17,Touchscreen / 4K Ultra HD 3840x2160,Intel Atom x5-Z8550 1.44GHz,6GB,128GB HDD,Intel HD Graphics 500,Windows 7,2.43kg,40411.6391346845
173.38218689435476,MSI,Ultrabook,13,1600x900,Intel Core i7 7700HQ 2.7GHz,12GB,500GB HDD,Intel Graphics 620,macOS,1.26kg,145975.54761136507
1195.6011868189673,Mediacom,Workstation,12,Touchscreen / Quad HD+ 3200x1800,AMD A10-Series 9620P 2.5GHz,4GB,8GB SSD,Nvidia GeForce GTX 980 ,No OS,1.99kg,284911.3918781745
987.9904686345817,Microsoft,Netbook,12,IPS Panel Quad HD+ 2560x1440,Intel Celeron Dual Core N3060 1.60GHz,2GB,32GB HDD,AMD Radeon RX 550,Chrome OS,2.65kg,15120.90167072867
336.93160582126006,Razer,Ultrabook,15,IPS Panel Full HD 2160x1440,Intel Core i7 8550U 1.8GHz,2GB,64GB SSD,Nvidia GeForce 920MX,Windows 10,6.2kg,266641.260288288
411.8477572835594,Dell,Gaming,12.3,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4GB,?,Nvidia Quadro M3000M,Windows 7,0.97kg,81882.40219320997
91.10775684509683,Microsoft,Workstation,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,32GB,128GB Flash Storage,Intel HD Graphics 630,No OS,4.5kg,169841.03986011996
214.2421303221758,Samsung,2 in 1 Convertible,?,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Celeron Dual Core N3060 1.60GHz,24GB,500GB HDD,Nvidia Quadro M500M,Linux,2.19kg,318898.83066384314
123.30410088566771,Google,Notebook,13,4K Ultra HD / Touchscreen 3840x2160,AMD Ryzen 1600 3.2GHz,32GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Mac OS X,1.59kg,156369.25379712784
167.70162451424656,Xiaomi,Ultrabook,17,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.7GHz,32GB,2TB HDD,Intel HD Graphics,Windows 10,1.98kg,101025.46040539838
18.482888845176813,Razer,Notebook,11.3,IPS Panel 1366x768,AMD A9-Series A9-9420 3GHz,12GB,512GB SSD +  1TB HDD,AMD Radeon R7 M460,Mac OS X,1.45kg,224209.91722853595
232.31596519982057,Chuwi,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 3.1GHz,12GB,1.0TB Hybrid,ARM Mali T860 MP4,Windows 7,2.71kg,271564.66118649225
379.1460079527449,Microsoft,Ultrabook,35.6,1366x768,Intel Xeon E3-1535M v5 2.9GHz,12GB,512GB SSD,AMD Radeon 540,Linux,1.95kg,280079.2302262101
39.66221937289387,Google,Gaming,12,IPS Panel Full HD 2560x1440,Intel Core i7 7820HK 2.9GHz,4GB,16GB SSD,Nvidia GeForce 940M,macOS,3.21kg,22252.221958945294
632.6140706913448,Acer,2 in 1 Convertible,31.6,4K Ultra HD 3840x2160,Intel Core i3 6100U 2.1GHz,6GB,1TB SSD +  1TB HDD,AMD FirePro W4190M,Linux,2.75kg,251310.06643225293
